nom,prix,ancien_prix,remise_pct,url,image_url,site,categorie,date_scraping,en_promotion,gamme_prix,product_id
PAX / FORSAND,4740.0,,0.0,https://www.ikea.com/ma/fr/p/pax-forsand-armoire-dangle-blanc-blanc-s39600044/,https://www.ikea.com/ma/fr/images/products/pax-forsand-armoire-dangle-blanc-blanc__1445799_pe988394_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:12,False,Premium (4000-10k),ikea_645
NEIDEN,799.0,,0.0,https://www.ikea.com/ma/fr/p/neiden-cadre-de-lit-pin-70395239/,https://www.ikea.com/ma/fr/images/products/neiden-cadre-de-lit-pin__0749131_pe745500_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:50:56,False,Économique (500-1500),ikea_672
BJÖRNÖYA,5700.0,,0.0,https://www.ikea.com/ma/fr/p/bjoernoeya-jeu-2-ptes-coul-gris-effet-teinte-s89439691/,https://www.ikea.com/ma/fr/images/products/bjoernoeya-jeu-2-ptes-coul-gris-effet-teinte__0833325_pe778037_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:54,False,Premium (4000-10k),ikea_694
VESTMARKA,2795.0,,0.0,https://www.ikea.com/ma/fr/p/vestmarka-matelas-a-ressorts-ferme-bleu-clair-10451290/,https://www.ikea.com/ma/fr/images/products/vestmarka-matelas-a-ressorts-ferme-bleu-clair__1150828_pe884909_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Milieu (1500-4000),ikea_695
SKÖNAST,1195.0,,0.0,https://www.ikea.com/ma/fr/p/skoenast-matelas-mousse-pour-lit-bebe-10593586/,https://www.ikea.com/ma/fr/images/products/skoenast-matelas-mousse-pour-lit-bebe__1451304_pe990672_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Économique (500-1500),ikea_712
TÅNEBRO,349.0,,0.0,https://www.ikea.com/ma/fr/p/tanebro-table-dappoint-interieur-exterieur-anthracite-60578970/,https://www.ikea.com/ma/fr/images/products/tanebro-table-dappoint-interieur-exterieur-anthracite__1298329_pe936207_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:07,False,Entrée (<500),ikea_737
AULI,5700.0,,0.0,https://www.ikea.com/ma/fr/p/auli-jeu-2-ptes-coul-miroir-s99560281/,https://www.ikea.com/ma/fr/images/products/auli-jeu-2-ptes-coul-miroir__0640306_pe699693_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:54,False,Premium (4000-10k),ikea_740
VADSÖ,1695.0,,0.0,https://www.ikea.com/ma/fr/p/vadsoe-matelas-a-ressorts-extra-ferme-bleu-clair-90453582/,https://www.ikea.com/ma/fr/images/products/vadsoe-matelas-a-ressorts-extra-ferme-bleu-clair__1077761_pe856998_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Milieu (1500-4000),ikea_751
VUKU,249.0,,0.0,https://www.ikea.com/ma/fr/p/vuku-armoire-penderie-blanc-80331973/,https://www.ikea.com/ma/fr/images/products/vuku-armoire-penderie-blanc__0498088_pe629449_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:52:16,False,Entrée (<500),ikea_752
SMYGA,3699.0,,0.0,https://www.ikea.com/ma/fr/p/smyga-cadre-de-lit-gris-clair-60480780/,https://www.ikea.com/ma/fr/images/products/smyga-cadre-de-lit-gris-clair__1287527_pe933930_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:50:53,False,Milieu (1500-4000),ikea_766
PELLEPLUTT,399.0,,0.0,https://www.ikea.com/ma/fr/p/pelleplutt-matelas-mousse-pour-lit-bebe-80593578/,https://www.ikea.com/ma/fr/images/products/pelleplutt-matelas-mousse-pour-lit-bebe__1451291_pe990667_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Entrée (<500),ikea_777
STJÄRNÖ / GRÅFJÄLLET,4793.0,,0.0,https://www.ikea.com/ma/fr/p/stjaernoe-grafjaellet-mobilier-chambre-lot-de-3-anthracite-s59577636/,https://www.ikea.com/ma/fr/images/products/stjaernoe-grafjaellet-mobilier-chambre-lot-de-3-anthracite__1370862_pe959019_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:53:28,False,Premium (4000-10k),ikea_808
VANNAREID,1750.0,,0.0,https://www.ikea.com/ma/fr/p/vannareid-matelas-a-ressorts-ensaches-extra-ferme-beige-70486729/,https://www.ikea.com/ma/fr/images/products/vannareid-matelas-a-ressorts-ensaches-extra-ferme-beige__0962751_pe817171_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Milieu (1500-4000),ikea_824
ÅFJÄLL,1295.0,,0.0,https://www.ikea.com/ma/fr/p/afjaell-matelas-en-mousse-mi-ferme-blanc-40568646/,https://www.ikea.com/ma/fr/images/products/afjaell-matelas-en-mousse-mi-ferme-blanc__0986620_pe818094_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Économique (500-1500),ikea_837
ÅGOTNES,500.0,,0.0,https://www.ikea.com/ma/fr/p/agotnes-matelas-en-mousse-ferme-bleu-clair-10480853/,https://www.ikea.com/ma/fr/images/products/agotnes-matelas-en-mousse-ferme-bleu-clair__0986609_pe818096_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Entrée (<500),ikea_847
ÄLSKVÄRD,279.0,,0.0,https://www.ikea.com/ma/fr/p/aelskvaerd-matelas-pour-berceau-40515422/,https://www.ikea.com/ma/fr/images/products/aelskvaerd-matelas-pour-berceau__1054881_pe847907_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Entrée (<500),ikea_848
VALEVÅG,3999.0,,0.0,https://www.ikea.com/ma/fr/p/valevag-matelas-a-ressorts-ensaches-extra-ferme-bleu-clair-20469949/,https://www.ikea.com/ma/fr/images/products/valevag-matelas-a-ressorts-ensaches-extra-ferme-bleu-clair__1150857_pe884903_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:04,False,Milieu (1500-4000),ikea_864
VEVELSTAD,1995.0,,0.0,https://www.ikea.com/ma/fr/p/vevelstad-cadre-de-lit-blanc-80506388/,https://www.ikea.com/ma/fr/images/products/vevelstad-cadre-de-lit-blanc__1035358_pe840534_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:50:56,False,Milieu (1500-4000),ikea_867
RAST,999.0,,0.0,https://www.ikea.com/ma/fr/p/rast-commode-3-tiroirs-pin-20609860/,https://www.ikea.com/ma/fr/images/products/rast-commode-3-tiroirs-pin__1456952_pe992539_s5.jpg?f=xxs,ikea,Chambre Adulte,2026-06-11 18:51:09,False,Économique (500-1500),ikea_872
SALIDOR Matelas Dorsotopia (90x190) -  En ressort  et mousse haute qualité,1924.5,2566.0,25.0,https://www.jumia.ma/salidor-matelas-dorsotopia-90x190-en-ressort-et-mousse-haute-qualite-67644494.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/444676/1.jpg?4998,jumia,Chambre Adulte,2026-06-11 18:51:22,True,Milieu (1500-4000),jumia_903
table de chevet flottante moderne avec tiroir 40*30*30,449.1,650.0,31.0,https://www.jumia.ma/generic-table-de-chevet-flottante-moderne-avec-tiroir-403030-67253030.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/035276/1.jpg?7636,jumia,Chambre Adulte,2026-06-11 18:51:52,True,Entrée (<500),jumia_909
Innoflex ENIA ORIGIN 140*190,3490.0,4490.0,22.0,https://www.jumia.ma/innoflex-enia-origin-140190-67433872.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/833476/1.jpg?1856,jumia,Chambre Adulte,2026-06-11 18:50:50,True,Milieu (1500-4000),jumia_916
"Kitea Table de Chevet 2 Tiroirs Pepe – 40×40,25×42,3cm – Chêne et Blanc",595.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-2-tiroirs-pepe-404025423cm-chene-et-blanc-67987964.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/978976/1.jpg?2990,jumia,Chambre Adulte,2026-06-11 18:52:17,False,Économique (500-1500),jumia_918
one bed Le Matelas OneBed Hybrid,2890.0,3200.0,10.0,https://www.jumia.ma/one-bed-le-matelas-onebed-hybrid-66213128.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/131266/1.jpg?8448,jumia,Chambre Adulte,2026-06-11 18:50:59,True,Milieu (1500-4000),jumia_919
Kitea TABLE DE CHEVET DROITE LYON 1 TIROIR Et 1 NICHE - Blanc,990.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-droite-lyon-1-tiroir-et-1-niche-blanc-67205988.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/950276/1.jpg?0689,jumia,Chambre Adulte,2026-06-11 18:52:07,False,Économique (500-1500),jumia_925
Table Basse Moderne en Bois et Métal – Table d’Appoint Design pour Salon (multicouleur aléatoire),159.0,289.0,45.0,https://www.jumia.ma/generic-table-basse-moderne-en-bois-et-metal-table-dappoint-design-pour-salon-multicouleur-aleatoire-67885180.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/158876/1.jpg?0329,jumia,Chambre Adulte,2026-06-11 18:52:11,True,Entrée (<500),jumia_926
Tables de Chevet 2 pcs,1799.0,,0.0,https://www.jumia.ma/generic-tables-de-chevet-2-pcs-62172825.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/827126/1.jpg?4770,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Milieu (1500-4000),jumia_928
SALIDOR Matelas Energia (160x190 cm) - En mousse haute qualité,2658.0,3544.0,25.0,https://www.jumia.ma/salidor-matelas-energia-160x190-cm-en-mousse-haute-qualite-67644477.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/444676/1.jpg?4983,jumia,Chambre Adulte,2026-06-11 18:51:39,True,Milieu (1500-4000),jumia_930
Table de nuit Lumières LED avec 2 tiroirs pour chambre,899.0,1200.0,25.0,https://www.jumia.ma/generic-table-de-nuit-lumieres-led-avec-2-tiroirs-pour-chambre-67177071.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/077176/1.jpg?0820,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Économique (500-1500),jumia_935
Canapé Gonflable Paresseux avec Repose-Pieds – Ultra Confort pour Chambre & Salon,268.0,299.0,10.0,https://www.jumia.ma/generic-canape-gonflable-paresseux-avec-repose-pieds-ultra-confort-pour-chambre-salon-67917052.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/071976/1.jpg?4883,jumia,Chambre Adulte,2026-06-11 18:52:17,True,Entrée (<500),jumia_937
SALIDOR Matelas Orthodorsal (90x190 cm) - En ressort  et mousse haute qualité,1536.0,2048.0,25.0,https://www.jumia.ma/salidor-matelas-orthodorsal-90x190-cm-en-ressort-et-mousse-haute-qualite-67644481.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/444676/1.jpg?4986,jumia,Chambre Adulte,2026-06-11 18:50:40,True,Milieu (1500-4000),jumia_943
Afer Table de chevet moderne scandinav,999.0,,0.0,https://www.jumia.ma/afer-table-de-chevet-moderne-scandinav-40819273.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/291804/1.jpg?9508,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Économique (500-1500),jumia_944
SALIDOR Matelas Dorsoligne (160x190 cm) - En mousse haute qualité,3112.5,4150.0,25.0,https://www.jumia.ma/salidor-matelas-dorsoligne-160x190-cm-en-mousse-haute-qualite-67644487.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/444676/1.jpg?4992,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Milieu (1500-4000),jumia_946
Kitea Coiffeuse SWEET Avec 5 Tiroirs Pivotants + Led - Blanc / Chêne,3490.0,,0.0,https://www.jumia.ma/kitea-coiffeuse-sweet-avec-5-tiroirs-pivotants-led-blanc-chene-64690282.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/209646/1.jpg?6065,jumia,Chambre Adulte,2026-06-11 18:51:46,False,Milieu (1500-4000),jumia_950
"Table de nuit flottante,étagère de chevet murale noir",233.1,359.0,35.0,https://www.jumia.ma/table-de-nuit-flottanteetagere-de-chevet-murale-noir-generic-mpg1514642.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/933566/1.jpg?0184,jumia,Chambre Adulte,2026-06-11 18:50:50,True,Entrée (<500),jumia_957
Kitea Elément Haut DAVINCI BRERA Avec 2 Portes -noyer,3999.0,,0.0,https://www.jumia.ma/kitea-element-haut-davinci-brera-avec-2-portes-noyer-67400658.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/600476/1.jpg?6267,jumia,Chambre Adulte,2026-06-11 18:51:52,False,Milieu (1500-4000),jumia_962
"SECHOIR SOUS VETEMENT Porte-chaussettes coupe-vent en alliage d'aluminium, 36 clips, cintre pour serviettes, chaussettes, vêtements, étendoir, organisateur de garde-robe, coupe-vent, léger et luxueux",170.0,230.0,26.0,https://www.jumia.ma/generic-sechoir-sous-vetement-porte-chaussettes-coupe-vent-en-alliage-daluminium-36-clips-cintre-pour-serviettes-chaussettes-vetements-etendoir-organisateur-de-garde-robe-coupe-vent-leger-et-luxueux-67058545.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/585076/1.jpg?3341,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Entrée (<500),jumia_973
Table de chevet avec tiroir Table de chambre à coucher étroite Table de bout solide,579.0,659.0,12.0,https://www.jumia.ma/generic-table-de-chevet-avec-tiroir-table-de-chambre-a-coucher-etroite-table-de-bout-solide-65971145.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/117956/1.jpg?0125,jumia,Chambre Adulte,2026-06-11 18:51:13,True,Économique (500-1500),jumia_977
Table de chevet en bois fait main avec tiroir Table de chevet pour chambre minimaliste 51 x 45 x 38 cm,650.0,750.0,13.0,https://www.jumia.ma/generic-table-de-chevet-en-bois-fait-main-avec-tiroir-table-de-chevet-pour-chambre-minimaliste-51-x-45-x-38-cm-67756024.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/065776/1.jpg?3477,jumia,Chambre Adulte,2026-06-11 18:51:46,True,Économique (500-1500),jumia_979
Table de chevet blanc avec LED,799.0,,0.0,https://www.jumia.ma/generic-table-de-chevet-blanc-avec-led-65951254.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/215956/1.jpg?4551,jumia,Chambre Adulte,2026-06-11 18:51:13,False,Économique (500-1500),jumia_984
Set de 2 Mini commodes à deux tiroirs multifonctionnel en plastique. Couleurs aléatoires.,34.0,49.0,31.0,https://www.jumia.ma/generic-set-de-2-mini-commodes-a-deux-tiroirs-multifonctionnel-en-plastique.-couleurs-aleatoires.-67177871.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/877176/1.jpg?8215,jumia,Chambre Adulte,2026-06-11 18:50:59,True,Entrée (<500),jumia_988
Kitea Commode VERTIGO Avec 3 Tiroirs - Chêne Gris / Blanc,4490.0,,0.0,https://www.jumia.ma/kitea-commode-vertigo-avec-3-tiroirs-chene-gris-blanc-63344450.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/444336/1.jpg?9899,jumia,Chambre Adulte,2026-06-11 18:51:22,False,Premium (4000-10k),jumia_1007
Kitea Lit Holten 180X200Cm - Blanc / Chêne,3950.0,5190.0,24.0,https://www.jumia.ma/kitea-lit-holten-180x200cm-blanc-chene-67467017.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/076476/1.jpg?4212,jumia,Chambre Adulte,2026-06-11 18:51:39,True,Milieu (1500-4000),jumia_1009
Kitea Table De Chevet NIA - Blanc / Noir / Marbre,795.0,1490.0,47.0,https://www.jumia.ma/kitea-table-de-chevet-nia-blanc-noir-marbre-63959442.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/495936/1.jpg?2787,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Économique (500-1500),jumia_1013
Table de chevet flottante noir 40*30*30 cm,479.0,650.0,26.0,https://www.jumia.ma/generic-table-de-chevet-flottante-noir-403030-cm-67463336.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/336476/1.jpg?5533,jumia,Chambre Adulte,2026-06-11 18:51:22,True,Entrée (<500),jumia_1023
Kitea Chevet GLOBO - Blanc,995.0,1290.0,23.0,https://www.jumia.ma/kitea-chevet-globo-blanc-62660712.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/706626/1.jpg?2560,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Économique (500-1500),jumia_1025
Kitea COMMODE KIERAN AVEC 3 TIROIRS + 2 NICHES - CHÊNE/NOIR,2590.0,,0.0,https://www.jumia.ma/kitea-commode-kieran-avec-3-tiroirs-2-niches-chnenoir-67174446.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/447176/1.jpg?9880,jumia,Chambre Adulte,2026-06-11 18:51:13,False,Milieu (1500-4000),jumia_1027
SALIDOR Matelas Dorsoligne (90x190 cm) - En mousse haute qualité,2118.75,2825.0,25.0,https://www.jumia.ma/salidor-matelas-dorsoligne-90x190-cm-en-mousse-haute-qualite-67644495.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/444676/1.jpg?4999,jumia,Chambre Adulte,2026-06-11 18:51:52,True,Milieu (1500-4000),jumia_1039
Kitea Chiffonnier BOSS 5 Tiroirs - Gris Foncé / Beige,3490.0,,0.0,https://www.jumia.ma/kitea-chiffonnier-boss-5-tiroirs-gris-fonce-beige-64611108.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/111646/1.jpg?3304,jumia,Chambre Adulte,2026-06-11 18:51:30,False,Milieu (1500-4000),jumia_1047
"Table de chevet moderne intelligente, chargeur sans fil, ports USB, haut-parleur intégré, coffre-fort sécurisé, table de nuit multifonction",2159.0,4450.0,52.0,https://www.jumia.ma/table-de-chevet-moderne-intelligente-chargeur-sans-fil-ports-usb-haut-parleur-integre-coffre-fort-securise-table-de-nuit-multifonction-generic-mpg1600458.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/208776/1.jpg?2732,jumia,Chambre Adulte,2026-06-11 18:52:17,True,Milieu (1500-4000),jumia_1051
4 pièces barre de plan de travail réglable meubles jambes lit pied robuste armoire Table pieds en acier inoxydable 6 cm,69.0,,0.0,https://www.jumia.ma/generic-4-pieces-barre-de-plan-de-travail-reglable-meubles-jambes-lit-pied-robuste-armoire-table-pieds-en-acier-inoxydable-6-cm-35317729.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/771353/1.jpg?3024,jumia,Chambre Adulte,2026-06-11 18:50:50,False,Entrée (<500),jumia_1052
Innoflex MATELAS SUBLIMYA PREMIUM 35 160 X 190,2890.99,3390.0,15.0,https://www.jumia.ma/innoflex-matelas-sublimya-premium-35-160-x-190-67390323.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/309376/1.jpg?3405,jumia,Chambre Adulte,2026-06-11 18:50:50,True,Milieu (1500-4000),jumia_1066
Kinedorsal Matelas Kine Original 200x180 Gris,4701.0,,0.0,https://www.jumia.ma/kinedorsal-matelas-kine-original-200x180-gris-59820612.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/602895/1.jpg?7817,jumia,Chambre Adulte,2026-06-11 18:50:59,False,Premium (4000-10k),jumia_1073
Commode Sakena à trois tiroirs blanc,2499.0,,0.0,https://www.jumia.ma/generic-commode-sakena-a-trois-tiroirs-blanc-62378219.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/287326/1.jpg?7619,jumia,Chambre Adulte,2026-06-11 18:51:22,False,Milieu (1500-4000),jumia_1090
Kitea Lit Boss 120X200Cm Avec Sommier - Gris Foncé / Beige,3990.0,,0.0,https://www.jumia.ma/kitea-lit-boss-120x200cm-avec-sommier-gris-fonce-beige-67579055.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/097576/1.jpg?7546,jumia,Chambre Adulte,2026-06-11 18:51:39,False,Milieu (1500-4000),jumia_1092
"Table d'appoint Gain de Place, Design Contemporain avec Plateau en Bois et Cadre Métallique pour Maison",129.0,249.0,48.0,https://www.jumia.ma/table-dappoint-gain-de-place-design-contemporain-avec-plateau-en-bois-et-cadre-metallique-pour-maison-generic-mpg1561798.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/617276/1.jpg?0639,jumia,Chambre Adulte,2026-06-11 18:50:40,True,Entrée (<500),jumia_1105
"Kitea Double Commode PEPE - 8 tiroirs - 140 x 40,35 x 82 cm - Chêne & Blanc",2395.0,,0.0,https://www.jumia.ma/kitea-double-commode-pepe-8-tiroirs-140-x-4035-x-82-cm-chene-blanc-67988051.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/088976/1.jpg?3158,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Milieu (1500-4000),jumia_1108
SALIDOR Matelas Dorsoligne (100x190 cm) - En mousse haute qualité,2293.5,3058.0,25.0,https://www.jumia.ma/salidor-matelas-dorsoligne-100x190-cm-en-mousse-haute-qualite-67644498.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/444676/1.jpg?5001,jumia,Chambre Adulte,2026-06-11 18:52:11,True,Milieu (1500-4000),jumia_1122
Kitea Table De Chevet BOSS - Gris Foncé / Beige,1590.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-boss-gris-fonce-beige-65604377.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/340656/1.jpg?9744,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Milieu (1500-4000),jumia_1125
"table de canapé pour chambre à coucher, salon",490.0,600.0,18.0,https://www.jumia.ma/generic-table-de-canape-pour-chambre-a-coucher-salon-65652157.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/125656/1.jpg?1606,jumia,Chambre Adulte,2026-06-11 18:52:07,True,Entrée (<500),jumia_1130
"Kitea Commode PEPE 4 tiroirs - 70 x 40,25 x 82 cm - Chêne & Blanc",1295.0,,0.0,https://www.jumia.ma/kitea-commode-pepe-4-tiroirs-70-x-4025-x-82-cm-chene-blanc-67987996.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/978976/1.jpg?3008,jumia,Chambre Adulte,2026-06-11 18:52:07,False,Économique (500-1500),jumia_1134
2 Tiroirs Table de Chevet Suspendue Table de Nuit,1699.0,,0.0,https://www.jumia.ma/generic-2-tiroirs-table-de-chevet-suspendue-table-de-nuit-62153328.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/335126/1.jpg?3787,jumia,Chambre Adulte,2026-06-11 18:51:39,False,Milieu (1500-4000),jumia_1139
Innoflex MATELAS SUBLIMYA PREMUIM 35 140*190,2290.0,2990.0,23.0,https://www.jumia.ma/innoflex-matelas-sublimya-premuim-35-140190-67390293.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/209376/1.jpg?2397,jumia,Chambre Adulte,2026-06-11 18:50:40,True,Milieu (1500-4000),jumia_1141
Kitea Chevet MI PIACE Gris,895.0,1090.0,18.0,https://www.jumia.ma/kitea-chevet-mi-piace-gris-63344378.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/344336/1.jpg?9918,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Économique (500-1500),jumia_1148
Rangement Organisateur Penderie de vêtement Pliable Gris,179.0,249.0,28.0,https://www.jumia.ma/generic-rangement-organisateur-penderie-de-vetement-pliable-gris-67704378.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/340776/1.jpg?3680,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Entrée (<500),jumia_1152
Bestway Pack de Matelas 2 places + Pompe à AIR + 2 Oreillers gonflable,549.0,600.0,9.0,https://www.jumia.ma/pack-de-matelas-2-places-pompe-a-air-2-oreillers-gonflable-bestway-mpg874633.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/014443/1.jpg?7970,jumia,Chambre Adulte,2026-06-11 18:50:59,True,Économique (500-1500),jumia_1154
Mona Housse protège matelas imperméable norme européenne - 60*120 cm - Blanc,55.0,69.0,20.0,https://www.jumia.ma/housse-protege-matelas-impermeable-norme-europeenne-60120-cm-blanc-mona-home-concept-mpg1476510.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/388963/1.jpg?9394,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Entrée (<500),jumia_1166
"Kitea Armoire 2 Portes et 3 Tiroirs Sprint – 98,5×49,8×200,4cm – Chêne",2495.0,,0.0,https://www.jumia.ma/kitea-armoire-2-portes-et-3-tiroirs-sprint-9854982004cm-chene-67990332.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/309976/1.jpg?2749,jumia,Chambre Adulte,2026-06-11 18:52:17,False,Milieu (1500-4000),jumia_1169
Innoflex MATELAS SUBLIMYA ELLIPSE 140*190,3099.0,4199.0,26.0,https://www.jumia.ma/innoflex-matelas-sublimya-ellipse-140190-67433857.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/833476/1.jpg?9679,jumia,Chambre Adulte,2026-06-11 18:50:59,True,Milieu (1500-4000),jumia_1178
Grande Armoire de Rangement Ouverte - Garde-robe Double avec Étagères et Portants - Organisateur de Vêtements en Métal - Noir.,916.65,1283.31,29.0,https://www.jumia.ma/generic-grande-armoire-de-rangement-ouverte-garde-robe-double-avec-etageres-et-portants-organisateur-de-vetements-en-metal-noir.-67723943.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/932776/1.jpg?4477,jumia,Chambre Adulte,2026-06-11 18:52:17,True,Économique (500-1500),jumia_1180
"Table de chevet nordique moderne avec tiroirs, table de chevet minimaliste, meuble de rangement pour table d'appoint pour petite chambre",650.0,799.0,19.0,https://www.jumia.ma/generic-table-de-chevet-nordique-moderne-avec-tiroirs-table-de-chevet-minimaliste-meuble-de-rangement-pour-table-dappoint-pour-petite-chambre-67756026.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/065776/1.jpg?3478,jumia,Chambre Adulte,2026-06-11 18:51:46,True,Économique (500-1500),jumia_1191
